tn;begin;end
2102048;20.04.2016;31.12.9999
2102049;01.06.2020;31.12.9999
2102051;01.01.2020;31.12.9999
2102053;05.06.2015;31.12.9999
2102054;25.07.2019;31.12.9999
2102055;05.02.2018;31.12.9999
2102059;11.05.2018;31.12.9999
2102061;24.03.2020;31.12.9999
2102062;28.05.2019;31.12.9999
2102063;11.05.2016;31.12.9999
2102066;01.04.2019;31.12.9999
2102067;09.01.2018;31.12.9999
2102070;09.01.2018;31.12.9999
2102074;04.10.2018;31.12.9999
2102075;01.01.2020;31.12.9999
2102076;11.01.2017;31.12.9999
2102077;01.07.1999;31.12.9999
2102078;12.01.2015;31.12.9999
2102082;01.01.2020;31.12.9999
2102083;09.01.2020;31.12.9999
2102085;17.08.2010;31.12.9999
2102088;07.09.2016;31.12.9999
2102093;20.12.2019;31.12.9999
2102094;29.12.2010;31.12.9999
2102095;01.11.2019;31.12.9999
2102096;09.01.2018;31.12.9999
2102099;30.06.2017;31.12.9999
2102104;20.03.2019;31.12.9999
2102105;01.01.2020;31.12.9999
2102108;16.03.2015;31.12.9999
2102111;01.01.2017;31.12.9999
2102113;01.08.2019;31.12.9999
2102114;09.01.2018;31.12.9999
2102116;01.01.2018;31.12.9999
2102117;14.04.2015;31.12.9999
2102118;11.04.2017;31.12.9999
2102119;09.01.2019;31.12.9999
2102120;29.04.2019;31.12.9999
2102123;03.06.2015;31.12.9999
2102124;17.07.2012;31.12.9999
2102125;09.07.2018;31.12.9999
2102126;16.12.2019;31.12.9999
2102127;09.01.2018;31.12.9999
2102128;01.02.2006;31.12.9999
2102130;15.10.2018;31.12.9999
2102131;01.01.2020;31.12.9999
2102134;12.04.2019;31.12.9999
2102136;10.02.2020;31.12.9999
2102137;17.07.2018;31.12.9999
2102139;06.06.2005;31.12.9999
2102140;01.01.2018;31.12.9999
2102141;01.01.2017;31.12.9999
2102142;01.01.2020;31.12.9999
2102143;22.02.2017;31.12.9999
2102144;01.08.2013;31.12.9999
2102145;01.01.2019;31.12.9999
2102146;15.01.2019;31.12.9999
2102147;17.02.2016;31.12.9999
2102148;01.03.2015;31.12.9999
2102149;03.07.2013;31.12.9999
2102152;01.01.2018;31.12.9999
2102153;03.03.2014;31.12.9999
2102156;20.01.2020;31.12.9999
2102157;10.09.2019;31.12.9999
2102158;01.08.2018;31.12.9999
2102160;22.04.2015;31.12.9999
2102161;12.03.2014;31.12.9999
2102162;20.03.2015;31.12.9999
2102163;01.01.2017;31.12.9999
2102165;01.01.2020;31.12.9999
2102166;01.01.2016;31.12.9999
2102167;22.10.2019;31.12.9999
2102168;01.10.2018;31.12.9999
2102169;15.08.2013;31.12.9999
2102170;05.03.2013;31.12.9999
2102171;01.01.2018;31.12.9999
2102172;27.07.2020;31.12.9999
2102173;01.01.2020;31.12.9999
2102174;03.12.2018;31.12.9999
2102176;25.09.2019;31.12.9999
2102177;01.01.2018;31.12.9999
2102179;27.06.2016;31.12.9999
2102182;06.08.2014;31.12.9999
2102182;03.06.2015;31.12.9999
2102183;13.03.2019;31.12.9999
2102184;10.07.2020;31.12.9999
2102185;24.08.2020;31.12.9999
2102186;14.10.2020;31.12.9999
2102187;12.04.2018;31.12.9999
2102190;17.07.2020;31.12.9999
2102196;19.06.2018;31.12.9999
2102197;01.01.2018;31.12.9999
2102199;12.04.2018;31.12.9999
2102200;01.01.2020;31.12.9999
2102201;01.01.2020;31.12.9999
2102203;01.01.2018;31.12.9999
2102204;09.01.2019;31.12.9999
2102206;10.01.2017;31.12.9999
2102208;10.01.2020;31.12.9999
2102209;09.01.2019;31.12.9999
2102211;01.01.2018;31.12.9999
2102212;05.02.2020;31.12.9999
2102214;30.09.2020;31.12.9999
2102215;09.10.2013;31.12.9999
2102216;23.03.2020;31.12.9999
2102219;01.01.2005;31.12.9999
2102219;01.01.2014;31.12.9999
2102223;07.11.2017;31.12.9999
2102224;12.10.2018;31.12.9999
2102228;01.01.2020;31.12.9999
2102232;17.07.2017;31.12.9999
2102233;01.01.2019;31.12.9999
2102234;02.10.2020;31.12.9999
2102235;11.01.2016;31.12.9999
2102236;13.07.2019;31.12.9999
2102239;03.05.2017;31.12.9999
2102242;16.03.2020;31.12.9999
2102244;09.01.2018;31.12.9999
2102245;09.01.2017;31.12.9999
2102247;09.01.2019;31.12.9999
2102248;11.01.2016;31.12.9999
2102249;02.04.2019;31.12.9999
2102250;05.09.2016;31.12.9999
2102254;01.01.2018;31.12.9999
2102255;09.01.2019;31.12.9999
2102256;09.01.2020;31.12.9999
2102259;01.01.2020;31.12.9999
2102264;06.03.2020;31.12.9999
2102270;04.10.2019;31.12.9999
2102276;15.06.2020;31.12.9999
2102278;05.10.2016;31.12.9999
2102280;29.06.2018;31.12.9999
2102281;01.06.2017;31.12.9999
2102284;02.09.2019;31.12.9999
2102286;06.09.2017;31.12.9999
2102288;06.12.2018;31.12.9999
2102289;15.01.2019;31.12.9999
2102294;27.04.2020;31.12.9999
2102300;22.06.2016;31.12.9999
2102302;20.02.2019;31.12.9999
2102303;09.01.2017;31.12.9999
2102305;09.09.2020;31.12.9999
2102307;09.01.2018;31.12.9999
2102309;01.01.2014;31.12.9999
2102310;03.06.2019;31.12.9999
2102313;28.01.2016;31.12.9999
2102316;09.01.2018;31.12.9999
2102318;01.01.2016;31.12.9999
2102318;01.01.2018;31.12.9999
2102319;26.12.2018;31.12.9999
2102321;01.01.2016;31.12.9999
2102321;01.01.2018;31.12.9999
2102323;09.01.2020;31.12.9999
2102324;01.01.2018;31.12.9999
2102332;16.06.2015;31.12.9999
2102334;05.03.2013;31.12.9999
2102340;01.07.2019;31.12.9999
2102341;15.06.2020;31.12.9999
2102344;23.12.2019;31.12.9999
2102352;20.06.2018;31.12.9999
2102353;09.01.2017;31.12.9999
2102354;03.06.2019;31.12.9999
2102355;01.01.2018;31.12.9999
2102356;05.05.2015;31.12.9999
2102357;09.01.2017;31.12.9999
2102358;31.01.2018;31.12.9999
2102364;30.01.2017;31.12.9999
2102367;27.07.2020;31.12.9999
2102368;01.01.2018;31.12.9999
2102369;12.05.2008;31.12.9999
2102371;21.10.2013;31.12.9999
2102373;01.08.1999;31.12.9999
2102374;01.01.2020;31.12.9999
2102376;30.10.2017;31.12.9999
2102377;01.01.2017;31.12.9999
2102378;01.01.2016;31.12.9999
2102379;22.10.2019;31.12.9999
2102381;24.08.2020;31.12.9999
2102382;09.01.2019;31.12.9999
2102383;09.01.2020;31.12.9999
2102385;15.01.2019;31.12.9999
2102386;08.09.2017;31.12.9999
2102387;01.01.2018;31.12.9999
2102388;13.07.2016;31.12.9999
2102389;17.12.2018;31.12.9999
2102390;05.03.2013;31.12.9999
2102391;14.06.2019;31.12.9999
2102392;01.01.2019;31.12.9999
2102398;09.01.2020;31.12.9999
2102400;20.02.2014;31.12.9999
2102402;31.07.2018;31.12.9999
2102403;15.03.2018;31.12.9999
2102404;01.01.2020;31.12.9999
2102409;02.12.2013;31.12.9999
2102410;21.02.2019;31.12.9999
2102411;25.12.2017;31.12.9999
2102412;27.12.2017;31.12.9999
2102413;30.06.2011;31.12.9999
2102415;11.01.2016;31.12.9999
2102416;22.12.2017;31.12.9999
2102417;22.12.2017;31.12.9999
2102418;25.04.2019;31.12.9999
2102419;01.01.2018;31.12.9999
2102421;18.03.2019;31.12.9999
2102423;01.01.2014;31.12.9999
2102424;01.01.2020;31.12.9999
2102425;20.06.2019;31.12.9999
2102429;01.01.2016;31.12.9999
2102429;01.01.2018;31.12.9999
2102430;16.05.2016;31.12.9999
2102431;26.10.2009;31.12.9999
2102432;16.12.2015;31.12.9999
2102433;09.01.2018;31.12.9999
2102434;19.03.2020;31.12.9999
2102435;14.12.2011;31.12.9999
2102436;09.01.2018;31.12.9999
2102437;09.01.2020;31.12.9999
2102438;06.11.2015;31.12.9999
2102441;09.01.2018;31.12.9999
2102442;01.01.2020;31.12.9999
2102443;06.08.2009;31.12.9999
2102444;28.10.2013;31.12.9999
2102446;14.08.2012;31.12.9999
2102447;01.01.2012;31.12.9999
2102449;09.01.2018;31.12.9999
2102450;08.09.2020;31.12.9999
2102454;01.01.2015;31.12.9999
2102455;01.01.2011;31.12.9999
2102456;01.01.2019;31.12.9999
2102457;11.01.2016;31.12.9999
2102460;01.01.2016;31.12.9999
2102461;01.01.2018;31.12.9999
2102462;01.01.2005;31.12.9999
2102462;03.02.2020;31.12.9999
2102463;11.01.2016;31.12.9999
2102464;01.01.2018;31.12.9999
2102465;23.01.2020;31.12.9999
2102466;09.01.2019;31.12.9999
2102467;11.02.2011;31.12.9999
2102468;03.02.2014;31.12.9999
2102469;09.01.2019;31.12.9999
2102470;01.01.2019;31.12.9999
2102471;01.01.2020;31.12.9999
2102472;12.04.2012;31.12.9999
2102473;26.02.2006;31.12.9999
2102474;30.03.2018;31.12.9999
2102475;05.12.2019;31.12.9999
2102476;13.03.2019;31.12.9999
2102477;01.01.2020;31.12.9999
2102478;09.01.2018;31.12.9999
2102479;09.01.2018;31.12.9999
2102480;24.02.2015;31.12.9999
2102481;09.01.2018;31.12.9999
2102482;05.11.2014;31.12.9999
2102483;11.03.2019;31.12.9999
2102484;09.01.2018;31.12.9999
2102486;11.02.2019;31.12.9999
2110003;02.12.2019;31.12.9999
2110009;09.01.2017;31.12.9999
2110010;02.03.2020;31.12.9999
2110014;07.08.2017;31.12.9999
2110015;09.01.2017;31.12.9999
2110016;27.07.2020;31.12.9999
2110018;18.10.2018;31.12.9999
2110019;09.01.2017;31.12.9999
2110020;29.12.2017;31.12.9999
2110021;02.04.2012;31.12.9999
2110024;01.11.2018;31.12.9999
2110028;09.11.2015;31.12.9999
2110029;09.01.2017;31.12.9999
2110030;02.11.2009;31.12.9999
2110031;01.01.2019;31.12.9999
2110032;28.10.2013;31.12.9999
2110033;09.01.2017;31.12.9999
2110034;01.07.2008;31.12.9999
2110037;25.07.2018;31.12.9999
2110038;09.01.2017;31.12.9999
2110040;01.01.2019;31.12.9999
2110041;09.01.2017;31.12.9999
2110042;11.09.2017;31.12.9999
2110043;09.01.2017;31.12.9999
2110045;29.12.2017;31.12.9999
2110047;02.03.2020;31.12.9999
2110048;29.12.2017;31.12.9999
2110049;09.01.2017;31.12.9999
2110051;09.01.2017;31.12.9999
2110052;09.01.2018;31.12.9999
2110053;29.12.2017;31.12.9999
2110055;02.03.2020;31.12.9999
2110057;09.01.2017;31.12.9999
2110060;29.12.2017;31.12.9999
2110061;01.01.2018;31.12.9999
2110063;09.01.2020;31.12.9999
2110071;24.04.2006;31.12.9999
2110074;09.01.2017;31.12.9999
2110077;29.12.2017;31.12.9999
2110078;09.01.2017;31.12.9999
2110079;09.01.2017;31.12.9999
2110080;02.12.2019;31.12.9999
2110081;01.01.2020;31.12.9999
2110085;16.04.2018;31.12.9999
2110087;01.01.2018;31.12.9999
2110088;11.01.2016;31.12.9999
2110090;29.12.2017;31.12.9999
2110091;11.01.2016;31.12.9999
2110093;29.12.2017;31.12.9999
2110094;29.12.2017;31.12.9999
2110095;01.03.2019;31.12.9999
2110097;01.01.2019;31.12.9999
2110098;29.12.2017;31.12.9999
2110100;09.01.2020;31.12.9999
2110101;09.01.2017;31.12.9999
2110113;03.11.2017;31.12.9999
2110134;05.10.2016;31.12.9999
2110135;01.06.2017;31.12.9999
2110383;10.07.2020;31.12.9999
2110422;29.12.2017;31.12.9999
2110427;13.03.2013;31.12.9999
2110432;29.12.2017;31.12.9999
2110433;28.09.2020;31.12.9999
2110434;24.01.2020;31.12.9999
2110451;01.06.2020;31.12.9999
2110452;09.01.2017;31.12.9999
2110453;09.09.2013;31.12.9999
2110455;01.01.2020;31.12.9999
2110459;09.01.2017;31.12.9999
2110460;05.04.2016;31.12.9999
2110461;21.05.2013;31.12.9999
2110462;01.07.2008;31.12.9999
2110464;01.01.2020;31.12.9999
2110465;09.01.2018;31.12.9999
2111232;09.01.2017;31.12.9999
2111242;29.12.2017;31.12.9999
2111243;03.07.2020;31.12.9999
2111249;17.05.2016;31.12.9999
2111251;11.01.2016;31.12.9999
2111252;01.06.2018;31.12.9999
2111253;01.01.2018;31.12.9999
2111254;02.07.2020;31.12.9999
2111268;17.12.2019;31.12.9999
2111269;02.02.2009;31.12.9999
2111270;15.11.2011;31.12.9999
2111271;06.04.2015;31.12.9999
2111272;02.03.2018;31.12.9999
2111274;29.12.2017;31.12.9999
2111275;29.12.2017;31.12.9999
2111276;17.12.2019;31.12.9999
2111277;14.10.2008;31.12.9999
2111278;07.11.2008;31.12.9999
2111279;30.06.2020;31.12.9999
2111280;01.01.2018;31.12.9999
2111281;30.09.2019;31.12.9999
2111282;01.01.2020;31.12.9999
2111283;01.01.2014;31.12.9999
2111284;25.09.2017;31.12.9999
2111489;07.08.2006;31.12.9999
2111490;07.06.2013;31.12.9999
2111491;28.11.2006;31.12.9999
2111494;25.06.2019;31.12.9999
2111495;01.01.2018;31.12.9999
2111499;01.01.2019;31.12.9999
2111501;07.06.2010;31.12.9999
2111544;11.01.2016;31.12.9999
2111552;31.12.2019;31.12.9999
2111556;11.01.2016;31.12.9999
2111572;04.06.2015;31.12.9999
2111588;01.01.2017;31.12.9999
2111589;22.04.2015;31.12.9999
2111590;05.03.2013;31.12.9999
2111593;05.03.2013;31.12.9999
2111594;01.01.2014;31.12.9999
2111595;05.03.2013;31.12.9999
2111596;16.11.2013;31.12.9999
2111597;05.03.2013;31.12.9999
2111598;01.01.2015;31.12.9999
2111600;01.04.2013;31.12.9999
2111602;05.03.2013;31.12.9999
2111605;05.03.2013;31.12.9999
2111607;01.01.2020;31.12.9999
2111608;01.01.2015;31.12.9999
2111609;03.07.2013;31.12.9999
2111612;01.01.2020;31.12.9999
2111614;02.09.2013;31.12.9999
2111615;01.01.2020;31.12.9999
2111616;01.01.2019;31.12.9999
2111618;05.03.2013;31.12.9999
2111621;01.01.2017;31.12.9999
2111625;01.02.2005;31.12.9999
2111627;16.05.2012;31.12.9999
2111628;09.01.2018;31.12.9999
2111630;12.01.2015;31.12.9999
2111631;09.01.2019;31.12.9999
2111636;27.07.2020;31.12.9999
2111637;09.01.2020;31.12.9999
2111638;02.05.2012;31.12.9999
2111639;01.02.2005;31.12.9999
2111640;02.05.2012;31.12.9999
2111643;01.02.2005;31.12.9999
2111644;01.11.2012;31.12.9999
2111646;27.07.2020;31.12.9999
2111649;01.07.2006;31.12.9999
2111650;09.01.2018;31.12.9999
2111651;01.01.2017;31.12.9999
2111655;01.04.2006;31.12.9999
2111656;14.01.2015;31.12.9999
2111657;09.01.2018;31.12.9999
2111658;23.09.2019;31.12.9999
2111659;01.02.2005;31.12.9999
2111660;06.07.2005;31.12.9999
2111662;09.01.2018;31.12.9999
2111663;29.12.2017;31.12.9999
2111664;21.03.2005;31.12.9999
2111666;09.01.2020;31.12.9999
2111667;30.06.2017;31.12.9999
2111670;11.01.2016;31.12.9999
2111671;18.12.2017;31.12.9999
2111672;01.01.2017;31.12.9999
2111676;30.06.2017;31.12.9999
2111678;15.05.2006;31.12.9999
2111679;27.11.2017;31.12.9999
2111681;01.01.2017;31.12.9999
2111683;01.01.2017;31.12.9999
2111685;21.12.2015;31.12.9999
2111686;06.02.2017;31.12.9999
2111688;12.01.2015;31.12.9999
2111689;01.01.2017;31.12.9999
2111690;05.05.2016;31.12.9999
2111691;06.11.2012;31.12.9999
2111692;09.01.2019;31.12.9999
2111693;09.01.2019;31.12.9999
2111695;01.09.2015;31.12.9999
2111696;09.01.2019;31.12.9999
2111698;01.01.2019;31.12.9999
2111700;02.05.2012;31.12.9999
2111705;01.06.2008;31.12.9999
2111706;11.01.2018;31.12.9999
2111707;01.01.2017;31.12.9999
2111710;01.01.2019;31.12.9999
2111712;01.04.2016;31.12.9999
2111713;09.01.2019;31.12.9999
2111714;12.01.2015;31.12.9999
2111715;26.09.2008;31.12.9999
2111717;01.01.2020;31.12.9999
2111719;25.03.2019;31.12.9999
2111721;02.05.2012;31.12.9999
2111723;02.05.2012;31.12.9999
2111724;01.01.2014;31.12.9999
2111725;23.05.2012;31.12.9999
2111726;06.02.2017;31.12.9999
2111727;12.01.2015;31.12.9999
2111729;01.01.2016;31.12.9999
2111732;14.03.2006;31.12.9999
2111733;30.06.2017;31.12.9999
2111734;30.06.2017;31.12.9999
2111735;01.08.2012;31.12.9999
2111738;01.10.2019;31.12.9999
2111740;10.01.2012;31.12.9999
2111743;09.01.2018;31.12.9999
2111744;01.04.2013;31.12.9999
2111744;12.01.2015;31.12.9999
2111746;09.01.2020;31.12.9999
2111747;30.06.2017;31.12.9999
2111748;10.09.2018;31.12.9999
2111749;02.05.2012;31.12.9999
2111750;09.01.2019;31.12.9999
2111753;01.06.2007;31.12.9999
2111755;30.06.2017;31.12.9999
2111756;31.10.2008;31.12.9999
2111757;09.01.2018;31.12.9999
2111761;09.06.2015;31.12.9999
2111762;20.03.2015;31.12.9999
2111763;16.03.2020;31.12.9999
2111764;30.07.2019;31.12.9999
2111775;07.08.2017;31.12.9999
2111779;01.04.2011;31.12.9999
2111780;09.01.2017;31.12.9999
2111783;01.01.2019;31.12.9999
2111785;27.04.2020;31.12.9999
2111787;09.01.2018;31.12.9999
2111788;06.06.2011;31.12.9999
2111792;17.02.2015;31.12.9999
2111793;01.04.2011;31.12.9999
2111794;14.04.2015;31.12.9999
2111795;09.01.2019;31.12.9999
2111797;01.04.2011;31.12.9999
2111799;06.06.2011;31.12.9999
2111801;09.01.2017;31.12.9999
2111802;09.01.2018;31.12.9999
2111803;01.04.2011;31.12.9999
2111804;09.01.2017;31.12.9999
2111805;09.01.2018;31.12.9999
2111808;09.01.2014;31.12.9999
2111809;09.01.2014;31.12.9999
2111810;01.04.2015;31.12.9999
2111812;10.03.2015;31.12.9999
2111815;20.12.2018;31.12.9999
2111819;09.01.2018;31.12.9999
2111820;09.01.2017;31.12.9999
2111825;01.01.2018;31.12.9999
2111826;09.01.2018;31.12.9999
2111827;09.01.2019;31.12.9999
2111830;07.04.2015;31.12.9999
2111831;20.03.2019;31.12.9999
2111833;09.01.2018;31.12.9999
2111835;09.01.2017;31.12.9999
2111838;09.01.2017;31.12.9999
2111840;09.01.2020;31.12.9999
2111841;09.01.2018;31.12.9999
2111842;05.05.2015;31.12.9999
2111843;05.05.2015;31.12.9999
2111847;05.05.2015;31.12.9999
2111848;03.03.2014;31.12.9999
2111849;27.06.2011;31.12.9999
2111852;09.01.2017;31.12.9999
2111854;30.07.2019;31.12.9999
2111856;09.01.2018;31.12.9999
2111858;11.01.2011;31.12.9999
2111859;30.07.2019;31.12.9999
2111860;09.01.2017;31.12.9999
2111861;05.05.2015;31.12.9999
2111862;09.01.2018;31.12.9999
2111863;09.01.2020;31.12.9999
2111865;09.01.2017;31.12.9999
2111870;09.01.2017;31.12.9999
2111872;09.01.2018;31.12.9999
2111873;09.01.2013;31.12.9999
2111874;02.09.2019;31.12.9999
2111875;09.01.2018;31.12.9999
2111878;09.01.2018;31.12.9999
2111879;06.06.2011;31.12.9999
2111880;09.01.2018;31.12.9999
2111883;09.01.2018;31.12.9999
2111885;09.01.2019;31.12.9999
2111887;09.01.2019;31.12.9999
2111888;09.01.2018;31.12.9999
2111889;09.01.2019;31.12.9999
2111890;24.12.2018;31.12.9999
2111891;09.01.2018;31.12.9999
2111892;12.05.2015;31.12.9999
2111893;15.05.2020;31.12.9999
2111896;18.10.2017;31.12.9999
2111897;01.01.2020;31.12.9999
2111898;09.07.2019;31.12.9999
2111899;15.11.2017;31.12.9999
2111900;01.01.2018;31.12.9999
2111902;09.09.2019;31.12.9999
2111904;01.01.2010;31.12.9999
2111910;22.03.2018;31.12.9999
2111912;01.01.2010;31.12.9999
2111914;01.01.2010;31.12.9999
2111915;01.07.2017;31.12.9999
2111918;01.01.2018;31.12.9999
2111920;03.01.2017;31.12.9999
2111922;12.02.2020;31.12.9999
2111923;15.11.2017;31.12.9999
2111925;01.05.2016;31.12.9999
2111926;30.06.2017;31.12.9999
2111930;01.01.2017;31.12.9999
2111931;01.12.2013;31.12.9999
2111932;26.11.2012;31.12.9999
2111933;01.01.2010;31.12.9999
2111934;26.11.2012;31.12.9999
2111935;01.01.2010;31.12.9999
2111936;01.05.2016;31.12.9999
2111937;01.05.2018;31.12.9999
2111938;06.10.2011;31.12.9999
2111939;01.01.2010;31.12.9999
2111940;01.12.2013;31.12.9999
2111941;07.04.2017;31.12.9999
2111942;03.02.2010;31.12.9999
2111943;12.08.2016;31.12.9999
2111945;26.11.2012;31.12.9999
2111947;01.12.2013;31.12.9999
2111948;19.03.2013;31.12.9999
2111949;16.06.2018;31.12.9999
2111950;22.11.2019;31.12.9999
2111951;26.11.2012;31.12.9999
2111952;01.01.2010;31.12.9999
2111953;26.11.2012;31.12.9999
2111954;26.03.2018;31.12.9999
2111955;09.01.2018;31.12.9999
2111956;11.03.2015;31.12.9999
2111957;30.06.2017;31.12.9999
2111958;20.03.2013;31.12.9999
2111959;17.03.2015;31.12.9999
2111960;26.11.2012;31.12.9999
2111961;01.05.2018;31.12.9999
2111962;01.01.2010;31.12.9999
2111963;23.11.2018;31.12.9999
2111964;14.10.2013;31.12.9999
2111965;01.01.2010;31.12.9999
2111966;12.02.2020;31.12.9999
2111967;04.10.2011;31.12.9999
2111968;11.01.2016;31.12.9999
2111969;27.03.2015;31.12.9999
2111970;11.01.2016;31.12.9999
2111971;30.06.2017;31.12.9999
2111973;11.01.2016;31.12.9999
2111974;05.06.2018;31.12.9999
2111975;30.06.2017;31.12.9999
2111976;01.01.2010;31.12.9999
2111977;05.07.2019;31.12.9999
2111978;12.02.2020;31.12.9999
2111979;14.12.2015;31.12.9999
2111981;19.03.2013;31.12.9999
2111982;09.07.2019;31.12.9999
2111983;01.01.2018;31.12.9999
2111984;01.12.2013;31.12.9999
2111985;02.07.2018;31.12.9999
2111986;01.07.2018;31.12.9999
2111989;01.07.2017;31.12.9999
2111991;03.01.2017;31.12.9999
2111992;01.01.2010;31.12.9999
2111993;11.01.2016;31.12.9999
2111994;04.11.1995;31.12.9999
2111995;01.03.2018;31.12.9999
2112001;06.11.2009;31.12.9999
2112002;29.01.1986;31.12.9999
2112003;09.01.2018;31.12.9999
2112005;01.04.2007;31.12.9999
2112009;01.08.2008;31.12.9999
2112010;09.01.2018;31.12.9999
2112011;11.06.2008;31.12.9999
2112012;07.11.2016;31.12.9999
2112013;02.01.1989;31.12.9999
2112016;09.01.2018;31.12.9999
2112018;11.01.2016;31.12.9999
2112019;01.07.2014;31.12.9999
2112020;08.10.2020;31.12.9999
2112022;20.03.2017;31.12.9999
2112024;09.07.1991;31.12.9999
2112025;01.01.2019;31.12.9999
2112027;01.01.2019;31.12.9999
2112030;24.10.2005;31.12.9999
2112032;11.01.2016;31.12.9999
2112034;07.09.2007;31.12.9999
2112036;09.01.2018;31.12.9999
2112039;11.01.2016;31.12.9999
2112041;19.11.2001;31.12.9999
2112043;09.01.2018;31.12.9999
2112046;01.02.2007;31.12.9999
2112050;12.07.2007;31.12.9999
2112051;15.11.2000;31.12.9999
2112053;16.09.2002;31.12.9999
2112054;01.03.2018;31.12.9999
2112056;21.02.2012;31.12.9999
2112057;22.10.2018;31.12.9999
2112058;25.01.2019;31.12.9999
2112059;06.09.2001;31.12.9999
2112061;29.12.2018;31.12.9999
2112063;11.01.2016;31.12.9999
2112064;11.01.2016;31.12.9999
2112065;03.12.2012;31.12.9999
2112067;20.11.1995;31.12.9999
2112069;12.08.1993;31.12.9999
2112070;08.12.2004;31.12.9999
2112072;11.01.2016;31.12.9999
2112073;09.01.2018;31.12.9999
2112074;09.01.2018;31.12.9999
2112075;05.10.2004;31.12.9999
2112076;09.03.2016;31.12.9999
2112079;01.04.2007;31.12.9999
2112082;16.11.1999;31.12.9999
2112084;03.04.2017;31.12.9999
2112089;10.01.2013;31.12.9999
2112090;18.01.2008;31.12.9999
2112091;01.03.2016;31.12.9999
2112094;09.01.2018;31.12.9999
2112096;01.01.2020;31.12.9999
2112098;14.02.2011;31.12.9999
2112099;01.09.2002;31.12.9999
2112100;09.01.2018;31.12.9999
2112101;17.02.2014;31.12.9999
2112102;09.01.2018;31.12.9999
2112104;06.11.2008;31.12.9999
2112108;01.10.2003;31.12.9999
2112111;28.08.2008;31.12.9999
2112113;01.01.2020;31.12.9999
2112114;13.11.2007;31.12.9999
2112115;01.01.2020;31.12.9999
2112118;01.04.2007;31.12.9999
2112121;01.01.2020;31.12.9999
2112124;09.01.2018;31.12.9999
2112128;09.01.2018;31.12.9999
2112130;09.01.2018;31.12.9999
2112133;06.11.2018;31.12.9999
2112135;23.10.2012;31.12.9999
2112136;30.12.2010;31.12.9999
2112138;01.11.2019;31.12.9999
2112140;09.01.2018;31.12.9999
2112142;26.02.2010;31.12.9999
2112143;14.02.2011;31.12.9999
2112145;08.11.2010;31.12.9999
2112146;09.01.2018;31.12.9999
2112147;11.12.2013;31.12.9999
2112150;02.10.2020;31.12.9999
2112154;09.01.2018;31.12.9999
2112155;01.08.2019;31.12.9999
2112156;01.04.2007;31.12.9999
2112158;01.10.2003;31.12.9999
2112159;09.01.2018;31.12.9999
2112161;09.01.2018;31.12.9999
2112162;24.02.2010;31.12.9999
2112166;29.12.2018;31.12.9999
2112168;29.12.2017;31.12.9999
2112170;06.05.2019;31.12.9999
2112171;11.08.2014;31.12.9999
2112174;09.01.2018;31.12.9999
2112176;01.01.2020;31.12.9999
2112177;26.04.2007;31.12.9999
2112179;22.04.2014;31.12.9999
2112180;09.01.2018;31.12.9999
2112181;01.08.2018;31.12.9999
2112184;01.11.2007;31.12.9999
2112185;07.03.2008;31.12.9999
2112186;01.01.2020;31.12.9999
2112187;01.01.2020;31.12.9999
2112190;01.08.2017;31.12.9999
2112191;09.01.2018;31.12.9999
2112192;01.01.2020;31.12.9999
2112193;10.11.2009;31.12.9999
2112194;12.01.2015;31.12.9999
2112197;02.06.2014;31.12.9999
2112198;02.04.2001;31.12.9999
2112199;01.03.2004;31.12.9999
2112200;01.04.2007;31.12.9999
2112201;09.01.2018;31.12.9999
2112203;01.01.2020;31.12.9999
2112205;14.07.1989;31.12.9999
2112206;12.11.2019;31.12.9999
2112208;01.12.2009;31.12.9999
2112210;09.01.2018;31.12.9999
2112212;01.11.2007;31.12.9999
2112213;14.04.2020;31.12.9999
2112214;01.04.2007;31.12.9999
2112215;30.06.2008;31.12.9999
2112216;02.01.2020;31.12.9999
2112218;20.04.2010;31.12.9999
2112219;02.10.2020;31.12.9999
2112223;09.01.2018;31.12.9999
2112225;13.09.2013;31.12.9999
2112227;01.04.2007;31.12.9999
2112230;26.11.1996;31.12.9999
2112232;01.06.2012;31.12.9999
2112233;15.02.2019;31.12.9999
2112235;01.08.2017;31.12.9999
2112236;01.04.2007;31.12.9999
2112237;09.03.2010;31.12.9999
2112238;01.01.2019;31.12.9999
2112239;01.04.2007;31.12.9999
2112241;01.01.2019;31.12.9999
2112243;11.02.2013;31.12.9999
2112244;01.01.2020;31.12.9999
2112245;12.01.2016;31.12.9999
2112246;21.07.2008;31.12.9999
2112247;29.04.2019;31.12.9999
2112248;01.01.2020;31.12.9999
2112250;30.04.2015;31.12.9999
2112252;03.12.2018;31.12.9999
2112253;07.07.2010;31.12.9999
2112255;29.04.2016;31.12.9999
2112259;21.01.2009;31.12.9999
2112260;17.07.2019;31.12.9999
2112261;09.01.2018;31.12.9999
2112263;28.08.2001;31.12.9999
2112265;02.06.2014;31.12.9999
2112266;01.01.2020;31.12.9999
2112268;26.01.2000;31.12.9999
2112272;01.11.2007;31.12.9999
2112273;01.01.2020;31.12.9999
2112274;03.07.2008;31.12.9999
2112275;29.12.2017;31.12.9999
2112278;01.07.1994;31.12.9999
2112279;24.12.2007;31.12.9999
2112282;01.12.1995;31.12.9999
2112283;01.07.1989;31.12.9999
2112285;01.01.2020;31.12.9999
